unit,section,tube_number,year,inspected_at,initial_thickness,measured_thickness,min_allowable,operating_temp,operating_pressure,creep_pct,status
UNIT 3A,Platen Superheater,141,2025,2025-06-15,6.3,5.34,3.6,553,146.4,59.57,Watch
UNIT 3A,Platen Superheater,142,2021,2021-06-15,6.3,5.78,3.6,543,151.5,29.97,Safe
UNIT 3A,Platen Superheater,142,2022,2022-06-15,6.3,5.56,3.6,543,151.5,37.84,Safe
UNIT 3A,Platen Superheater,142,2023,2023-06-15,6.3,5.53,3.6,543,151.5,45.35,Watch
UNIT 3A,Platen Superheater,142,2024,2024-06-15,6.3,5.37,3.6,543,151.5,54.94,Watch
UNIT 3A,Platen Superheater,142,2025,2025-06-15,6.3,5.28,3.6,543,151.5,62.6,Watch
UNIT 3A,Platen Superheater,143,2021,2021-06-15,6.3,5.81,3.6,525,143.6,25.26,Safe
UNIT 3A,Platen Superheater,143,2022,2022-06-15,6.3,5.66,3.6,525,143.6,34.09,Safe
UNIT 3A,Platen Superheater,143,2023,2023-06-15,6.3,5.64,3.6,525,143.6,43.05,Watch
UNIT 3A,Platen Superheater,143,2024,2024-06-15,6.3,5.39,3.6,525,143.6,52.01,Watch
UNIT 3A,Platen Superheater,143,2025,2025-06-15,6.3,5.13,3.6,525,143.6,61.01,Watch
UNIT 3A,Platen Superheater,144,2021,2021-06-15,6.3,6.23,3.6,532,149.7,4.33,Safe
UNIT 3A,Platen Superheater,144,2022,2022-06-15,6.3,6.17,3.6,532,149.7,6.61,Safe
UNIT 3A,Platen Superheater,144,2023,2023-06-15,6.3,6.13,3.6,532,149.7,8.55,Safe
UNIT 3A,Platen Superheater,144,2024,2024-06-15,6.3,6.11,3.6,532,149.7,10.85,Safe
UNIT 3A,Platen Superheater,144,2025,2025-06-15,6.3,6.1,3.6,532,149.7,13.18,Safe
UNIT 3A,Platen Superheater,145,2021,2021-06-15,6.3,5.63,3.6,550,154.1,41.05,Watch
UNIT 3A,Platen Superheater,145,2022,2022-06-15,6.3,5.35,3.6,550,154.1,51.73,Watch
UNIT 3A,Platen Superheater,145,2023,2023-06-15,6.3,5.15,3.6,550,154.1,61.46,Watch
UNIT 3A,Platen Superheater,145,2024,2024-06-15,6.3,4.84,3.6,550,154.1,72.48,Watch
UNIT 3A,Platen Superheater,145,2025,2025-06-15,6.3,5.02,3.6,550,154.1,84.57,Critical
UNIT 3A,Platen Superheater,146,2021,2021-06-15,6.3,5.49,3.6,532,150.3,47.24,Watch
UNIT 3A,Platen Superheater,146,2022,2022-06-15,6.3,5.2,3.6,532,150.3,55.99,Watch
UNIT 3A,Platen Superheater,146,2023,2023-06-15,6.3,5.09,3.6,532,150.3,64.75,Watch
UNIT 3A,Platen Superheater,146,2024,2024-06-15,6.3,5.06,3.6,532,150.3,75.13,Watch
UNIT 3A,Platen Superheater,146,2025,2025-06-15,6.3,4.94,3.6,532,150.3,84.76,Critical
UNIT 3A,Platen Superheater,147,2021,2021-06-15,6.3,6.17,3.6,544,143.6,6.77,Safe
UNIT 3A,Platen Superheater,147,2022,2022-06-15,6.3,6.16,3.6,544,143.6,9.1,Safe
UNIT 3A,Platen Superheater,147,2023,2023-06-15,6.3,6.09,3.6,544,143.6,11.36,Safe
UNIT 3A,Platen Superheater,147,2024,2024-06-15,6.3,6.08,3.6,544,143.6,13.85,Safe
UNIT 3A,Platen Superheater,147,2025,2025-06-15,6.3,6.02,3.6,544,143.6,16.44,Safe
UNIT 3A,Platen Superheater,148,2021,2021-06-15,6.3,5.91,3.6,539,147.3,24.25,Safe
UNIT 3A,Platen Superheater,148,2022,2022-06-15,6.3,5.64,3.6,539,147.3,34.51,Safe
UNIT 3A,Platen Superheater,148,2023,2023-06-15,6.3,5.43,3.6,539,147.3,43.76,Watch
UNIT 3A,Platen Superheater,148,2024,2024-06-15,6.3,5.49,3.6,539,147.3,52.11,Watch
UNIT 3A,Platen Superheater,148,2025,2025-06-15,6.3,5.14,3.6,539,147.3,62.08,Watch
UNIT 3A,Platen Superheater,149,2021,2021-06-15,6.3,6.22,3.6,532,154.6,4.43,Safe
UNIT 3A,Platen Superheater,149,2022,2022-06-15,6.3,6.19,3.6,532,154.6,6,Safe
UNIT 3A,Platen Superheater,149,2023,2023-06-15,6.3,6.18,3.6,532,154.6,7.42,Safe
UNIT 3A,Platen Superheater,149,2024,2024-06-15,6.3,6.15,3.6,532,154.6,9.14,Safe
UNIT 3A,Platen Superheater,149,2025,2025-06-15,6.3,6.13,3.6,532,154.6,10.77,Safe
UNIT 3A,Platen Superheater,150,2021,2021-06-15,6.3,5.78,3.6,543,141.4,28.23,Safe
UNIT 3A,Platen Superheater,150,2022,2022-06-15,6.3,5.65,3.6,543,141.4,38.92,Safe
UNIT 3A,Platen Superheater,150,2023,2023-06-15,6.3,5.39,3.6,543,141.4,48.55,Watch
UNIT 3A,Platen Superheater,150,2024,2024-06-15,6.3,5.31,3.6,543,141.4,59.67,Watch
UNIT 3A,Platen Superheater,150,2025,2025-06-15,6.3,5.14,3.6,543,141.4,71.21,Watch
UNIT 3A,Platen Superheater,151,2021,2021-06-15,6.3,5.75,3.6,520,147.6,33.71,Safe
UNIT 3A,Platen Superheater,151,2022,2022-06-15,6.3,5.45,3.6,520,147.6,45.78,Watch
UNIT 3A,Platen Superheater,151,2023,2023-06-15,6.3,5.15,3.6,520,147.6,59.17,Watch
UNIT 3A,Platen Superheater,151,2024,2024-06-15,6.3,5.03,3.6,520,147.6,72.69,Watch
UNIT 3A,Platen Superheater,151,2025,2025-06-15,6.3,4.68,3.6,520,147.6,84.94,Critical
UNIT 3A,Platen Superheater,152,2021,2021-06-15,6.3,5.47,3.6,529,151.1,45.47,Watch
UNIT 3A,Platen Superheater,152,2022,2022-06-15,6.3,5.45,3.6,529,151.1,54.68,Watch
UNIT 3A,Platen Superheater,152,2023,2023-06-15,6.3,5.07,3.6,529,151.1,65.38,Watch
UNIT 3A,Platen Superheater,152,2024,2024-06-15,6.3,5.16,3.6,529,151.1,75.96,Watch
UNIT 3A,Platen Superheater,152,2025,2025-06-15,6.3,4.76,3.6,529,151.1,85.64,Critical
UNIT 3A,Platen Superheater,153,2021,2021-06-15,6.3,5.94,3.6,550,148.1,23.14,Safe
UNIT 3A,Platen Superheater,153,2022,2022-06-15,6.3,5.73,3.6,550,148.1,30.11,Safe
UNIT 3A,Platen Superheater,153,2023,2023-06-15,6.3,5.55,3.6,550,148.1,37.72,Safe
UNIT 3A,Platen Superheater,153,2024,2024-06-15,6.3,5.64,3.6,550,148.1,43.94,Watch
UNIT 3A,Platen Superheater,153,2025,2025-06-15,6.3,5.36,3.6,550,148.1,50.27,Watch
UNIT 3A,Platen Superheater,154,2021,2021-06-15,6.3,5.61,3.6,523,143.3,36.77,Safe
UNIT 3A,Platen Superheater,154,2022,2022-06-15,6.3,5.43,3.6,523,143.3,48.84,Watch
UNIT 3A,Platen Superheater,154,2023,2023-06-15,6.3,5.35,3.6,523,143.3,61.77,Watch
UNIT 3A,Platen Superheater,154,2024,2024-06-15,6.3,5.08,3.6,523,143.3,72.08,Watch
UNIT 3A,Platen Superheater,154,2025,2025-06-15,6.3,4.79,3.6,523,143.3,84.14,Critical
UNIT 3A,Platen Superheater,155,2021,2021-06-15,6.3,5.56,3.6,532,149.4,36.88,Safe
UNIT 3A,Platen Superheater,155,2022,2022-06-15,6.3,5.23,3.6,532,149.4,53.36,Watch
UNIT 3A,Platen Superheater,155,2023,2023-06-15,6.3,5.07,3.6,532,149.4,67.59,Watch
UNIT 3A,Platen Superheater,155,2024,2024-06-15,6.3,4.81,3.6,532,149.4,84.85,Critical
UNIT 3A,Platen Superheater,155,2025,2025-06-15,6.3,4.29,3.6,532,149.4,99.5,Critical
UNIT 3A,Platen Superheater,156,2021,2021-06-15,6.3,5.37,3.6,532,153.5,45.97,Watch
UNIT 3A,Platen Superheater,156,2022,2022-06-15,6.3,5.4,3.6,532,153.5,59.22,Watch
UNIT 3A,Platen Superheater,156,2023,2023-06-15,6.3,5.05,3.6,532,153.5,72.63,Watch
UNIT 3A,Platen Superheater,156,2024,2024-06-15,6.3,4.86,3.6,532,153.5,85.05,Critical
UNIT 3A,Platen Superheater,156,2025,2025-06-15,6.3,4.54,3.6,532,153.5,98.04,Critical
UNIT 3A,Platen Superheater,157,2021,2021-06-15,6.3,5.88,3.6,527,150.4,25.28,Safe
UNIT 3A,Platen Superheater,157,2022,2022-06-15,6.3,5.8,3.6,527,150.4,32.65,Safe
UNIT 3A,Platen Superheater,157,2023,2023-06-15,6.3,5.59,3.6,527,150.4,39.17,Safe
UNIT 3A,Platen Superheater,157,2024,2024-06-15,6.3,5.56,3.6,527,150.4,45.99,Watch
UNIT 3A,Platen Superheater,157,2025,2025-06-15,6.3,5.46,3.6,527,150.4,52.64,Watch
UNIT 3A,Platen Superheater,158,2021,2021-06-15,6.3,5.79,3.6,520,147.7,28.25,Safe
UNIT 3A,Platen Superheater,158,2022,2022-06-15,6.3,5.59,3.6,520,147.7,35.61,Safe
UNIT 3A,Platen Superheater,158,2023,2023-06-15,6.3,5.59,3.6,520,147.7,43.36,Watch
UNIT 3A,Platen Superheater,158,2024,2024-06-15,6.3,5.34,3.6,520,147.7,52.27,Watch
UNIT 3A,Platen Superheater,158,2025,2025-06-15,6.3,5.11,3.6,520,147.7,60.49,Watch
UNIT 3A,Platen Superheater,159,2021,2021-06-15,6.3,5.64,3.6,533,143.8,42.85,Watch
UNIT 3A,Platen Superheater,159,2022,2022-06-15,6.3,5.37,3.6,533,143.8,59.68,Watch
UNIT 3A,Platen Superheater,159,2023,2023-06-15,6.3,4.93,3.6,533,143.8,73.47,Watch
UNIT 3A,Platen Superheater,159,2024,2024-06-15,6.3,4.9,3.6,533,143.8,89.27,Critical
UNIT 3A,Platen Superheater,159,2025,2025-06-15,6.3,4.55,3.6,533,143.8,99.5,Critical
UNIT 3A,Platen Superheater,160,2021,2021-06-15,6.3,5.81,3.6,532,142.3,27.64,Safe
UNIT 3A,Platen Superheater,160,2022,2022-06-15,6.3,5.66,3.6,532,142.3,33.34,Safe
UNIT 3A,Platen Superheater,160,2023,2023-06-15,6.3,5.51,3.6,532,142.3,40.81,Watch
UNIT 3A,Platen Superheater,160,2024,2024-06-15,6.3,5.35,3.6,532,142.3,48.4,Watch
UNIT 3A,Platen Superheater,160,2025,2025-06-15,6.3,5.37,3.6,532,142.3,54.96,Watch
UNIT 3A,Platen Superheater,161,2021,2021-06-15,6.3,6.18,3.6,547,154.2,6.15,Safe
UNIT 3A,Platen Superheater,161,2022,2022-06-15,6.3,6.12,3.6,547,154.2,9.23,Safe
UNIT 3A,Platen Superheater,161,2023,2023-06-15,6.3,6.06,3.6,547,154.2,12.23,Safe
UNIT 3A,Platen Superheater,161,2024,2024-06-15,6.3,6.01,3.6,547,154.2,14.81,Safe
UNIT 3A,Platen Superheater,161,2025,2025-06-15,6.3,6.01,3.6,547,154.2,17.36,Safe
UNIT 3A,Platen Superheater,162,2021,2021-06-15,6.3,5.66,3.6,527,154.3,35.72,Safe
UNIT 3A,Platen Superheater,162,2022,2022-06-15,6.3,5.49,3.6,527,154.3,49.54,Watch
UNIT 3A,Platen Superheater,162,2023,2023-06-15,6.3,5.16,3.6,527,154.3,60.14,Watch
UNIT 3A,Platen Superheater,162,2024,2024-06-15,6.3,5,3.6,527,154.3,73.25,Watch
UNIT 3A,Platen Superheater,162,2025,2025-06-15,6.3,4.62,3.6,527,154.3,86.77,Critical
UNIT 3A,Platen Superheater,163,2021,2021-06-15,6.3,6.21,3.6,523,140,5.42,Safe
UNIT 3A,Platen Superheater,163,2022,2022-06-15,6.3,6.15,3.6,523,140,7.99,Safe
UNIT 3A,Platen Superheater,163,2023,2023-06-15,6.3,6.11,3.6,523,140,10.25,Safe
UNIT 3A,Platen Superheater,163,2024,2024-06-15,6.3,6.1,3.6,523,140,12.42,Safe
UNIT 3A,Platen Superheater,163,2025,2025-06-15,6.3,6.04,3.6,523,140,15.12,Safe
UNIT 3A,Platen Superheater,164,2021,2021-06-15,6.3,6.19,3.6,533,154.4,5.84,Safe
UNIT 3A,Platen Superheater,164,2022,2022-06-15,6.3,6.17,3.6,533,154.4,7.53,Safe
UNIT 3A,Platen Superheater,164,2023,2023-06-15,6.3,6.15,3.6,533,154.4,9.22,Safe
UNIT 3A,Platen Superheater,164,2024,2024-06-15,6.3,6.09,3.6,533,154.4,10.62,Safe
UNIT 3A,Platen Superheater,164,2025,2025-06-15,6.3,6.09,3.6,533,154.4,12.24,Safe
UNIT 3A,Platen Superheater,165,2021,2021-06-15,6.3,5.7,3.6,520,152.6,34.73,Safe
UNIT 3A,Platen Superheater,165,2022,2022-06-15,6.3,5.48,3.6,520,152.6,51.51,Watch
UNIT 3A,Platen Superheater,165,2023,2023-06-15,6.3,4.94,3.6,520,152.6,67.33,Watch
UNIT 3A,Platen Superheater,165,2024,2024-06-15,6.3,4.77,3.6,520,152.6,82.41,Critical
UNIT 3A,Platen Superheater,165,2025,2025-06-15,6.3,4.47,3.6,520,152.6,96.79,Critical
UNIT 3A,Platen Superheater,166,2021,2021-06-15,6.3,6.22,3.6,534,148.7,4.71,Safe
UNIT 3A,Platen Superheater,166,2022,2022-06-15,6.3,6.15,3.6,534,148.7,7.75,Safe
UNIT 3A,Platen Superheater,166,2023,2023-06-15,6.3,6.13,3.6,534,148.7,10.73,Safe
UNIT 3A,Platen Superheater,166,2024,2024-06-15,6.3,6.04,3.6,534,148.7,13.63,Safe
UNIT 3A,Platen Superheater,166,2025,2025-06-15,6.3,6.04,3.6,534,148.7,16.87,Safe
UNIT 3A,Platen Superheater,167,2021,2021-06-15,6.3,5.7,3.6,529,146.4,34.01,Safe
UNIT 3A,Platen Superheater,167,2022,2022-06-15,6.3,5.52,3.6,529,146.4,44.93,Watch
UNIT 3A,Platen Superheater,167,2023,2023-06-15,6.3,5.28,3.6,529,146.4,58.55,Watch
UNIT 3A,Platen Superheater,167,2024,2024-06-15,6.3,5.19,3.6,529,146.4,68.68,Watch
UNIT 3A,Platen Superheater,167,2025,2025-06-15,6.3,4.64,3.6,529,146.4,82.28,Critical
UNIT 3A,Platen Superheater,168,2021,2021-06-15,6.3,5.78,3.6,555,148.7,33.23,Safe
UNIT 3A,Platen Superheater,168,2022,2022-06-15,6.3,5.35,3.6,555,148.7,47.81,Watch
UNIT 3A,Platen Superheater,168,2023,2023-06-15,6.3,5.26,3.6,555,148.7,59.81,Watch
UNIT 3A,Platen Superheater,168,2024,2024-06-15,6.3,5.11,3.6,555,148.7,71.53,Watch
UNIT 3A,Platen Superheater,168,2025,2025-06-15,6.3,4.95,3.6,555,148.7,83.1,Critical
UNIT 3A,Platen Superheater,169,2021,2021-06-15,6.3,5.88,3.6,550,146.8,20.93,Safe
UNIT 3A,Platen Superheater,169,2022,2022-06-15,6.3,5.83,3.6,550,146.8,29.97,Safe
UNIT 3A,Platen Superheater,169,2023,2023-06-15,6.3,5.54,3.6,550,146.8,40.65,Watch
UNIT 3A,Platen Superheater,169,2024,2024-06-15,6.3,5.53,3.6,550,146.8,51.18,Watch
UNIT 3A,Platen Superheater,169,2025,2025-06-15,6.3,5.13,3.6,550,146.8,60.4,Watch
UNIT 3A,Platen Superheater,170,2021,2021-06-15,6.3,6.26,3.6,539,154.2,2.08,Safe
UNIT 3A,Platen Superheater,170,2022,2022-06-15,6.3,6.23,3.6,539,154.2,3.37,Safe
UNIT 3A,Platen Superheater,170,2023,2023-06-15,6.3,6.22,3.6,539,154.2,4.86,Safe
UNIT 3A,Platen Superheater,170,2024,2024-06-15,6.3,6.18,3.6,539,154.2,6.26,Safe
UNIT 3A,Platen Superheater,170,2025,2025-06-15,6.3,6.16,3.6,539,154.2,7.66,Safe
UNIT 3A,Platen Superheater,171,2021,2021-06-15,6.3,5.86,3.6,534,150.5,24.27,Safe
UNIT 3A,Platen Superheater,171,2022,2022-06-15,6.3,5.67,3.6,534,150.5,34.37,Safe
UNIT 3A,Platen Superheater,171,2023,2023-06-15,6.3,5.42,3.6,534,150.5,45.89,Watch
UNIT 3A,Platen Superheater,171,2024,2024-06-15,6.3,5.37,3.6,534,150.5,57.16,Watch
UNIT 3A,Platen Superheater,171,2025,2025-06-15,6.3,5.1,3.6,534,150.5,67.19,Watch
UNIT 3A,Platen Superheater,172,2021,2021-06-15,6.3,5.7,3.6,535,144.2,37.18,Safe
UNIT 3A,Platen Superheater,172,2022,2022-06-15,6.3,5.46,3.6,535,144.2,50.63,Watch
UNIT 3A,Platen Superheater,172,2023,2023-06-15,6.3,5.12,3.6,535,144.2,65.47,Watch
UNIT 3A,Platen Superheater,172,2024,2024-06-15,6.3,5.04,3.6,535,144.2,78.8,Watch
UNIT 3A,Platen Superheater,172,2025,2025-06-15,6.3,4.85,3.6,535,144.2,94.6,Critical
UNIT 3A,Platen Superheater,173,2021,2021-06-15,6.3,6.16,3.6,528,154.6,7.09,Safe
UNIT 3A,Platen Superheater,173,2022,2022-06-15,6.3,6.16,3.6,528,154.6,8.97,Safe
UNIT 3A,Platen Superheater,173,2023,2023-06-15,6.3,6.11,3.6,528,154.6,10.94,Safe
UNIT 3A,Platen Superheater,173,2024,2024-06-15,6.3,6.09,3.6,528,154.6,13.03,Safe
UNIT 3A,Platen Superheater,173,2025,2025-06-15,6.3,6.05,3.6,528,154.6,14.93,Safe
UNIT 3A,Platen Superheater,174,2021,2021-06-15,6.3,6.27,3.6,542,145.9,1.62,Safe
UNIT 3A,Platen Superheater,174,2022,2022-06-15,6.3,6.21,3.6,542,145.9,4.73,Safe
UNIT 3A,Platen Superheater,174,2023,2023-06-15,6.3,6.18,3.6,542,145.9,7.72,Safe
UNIT 3A,Platen Superheater,174,2024,2024-06-15,6.3,6.1,3.6,542,145.9,11.01,Safe
UNIT 3A,Platen Superheater,174,2025,2025-06-15,6.3,6.05,3.6,542,145.9,14.02,Safe
UNIT 3A,Platen Superheater,175,2021,2021-06-15,6.3,5.78,3.6,528,146,26.11,Safe
UNIT 3A,Platen Superheater,175,2022,2022-06-15,6.3,5.7,3.6,528,146,35.28,Safe
UNIT 3A,Platen Superheater,175,2023,2023-06-15,6.3,5.43,3.6,528,146,45.15,Watch
UNIT 3A,Platen Superheater,175,2024,2024-06-15,6.3,5.23,3.6,528,146,55.15,Watch
UNIT 3A,Platen Superheater,175,2025,2025-06-15,6.3,5.04,3.6,528,146,63.57,Watch
UNIT 3A,Platen Superheater,176,2021,2021-06-15,6.3,6.27,3.6,521,146.7,1.7,Safe
UNIT 3A,Platen Superheater,176,2022,2022-06-15,6.3,6.23,3.6,521,146.7,3.57,Safe
UNIT 3A,Platen Superheater,176,2023,2023-06-15,6.3,6.2,3.6,521,146.7,5.58,Safe
UNIT 3A,Platen Superheater,176,2024,2024-06-15,6.3,6.17,3.6,521,146.7,7.63,Safe
UNIT 3A,Platen Superheater,176,2025,2025-06-15,6.3,6.14,3.6,521,146.7,9.73,Safe
UNIT 3A,Platen Superheater,177,2021,2021-06-15,6.3,6.17,3.6,547,149.1,7.79,Safe
UNIT 3A,Platen Superheater,177,2022,2022-06-15,6.3,6.12,3.6,547,149.1,9.3,Safe
UNIT 3A,Platen Superheater,177,2023,2023-06-15,6.3,6.11,3.6,547,149.1,11.08,Safe
UNIT 3A,Platen Superheater,177,2024,2024-06-15,6.3,6.09,3.6,547,149.1,12.99,Safe
UNIT 3A,Platen Superheater,177,2025,2025-06-15,6.3,6.05,3.6,547,149.1,14.88,Safe
UNIT 3A,Platen Superheater,178,2021,2021-06-15,6.3,5.73,3.6,544,142.4,28.38,Safe
UNIT 3A,Platen Superheater,178,2022,2022-06-15,6.3,5.72,3.6,544,142.4,35.76,Safe
UNIT 3A,Platen Superheater,178,2023,2023-06-15,6.3,5.46,3.6,544,142.4,42.19,Watch
UNIT 3A,Platen Superheater,178,2024,2024-06-15,6.3,5.33,3.6,544,142.4,49.47,Watch
UNIT 3A,Platen Superheater,178,2025,2025-06-15,6.3,5.19,3.6,544,142.4,55.69,Watch
UNIT 3A,Platen Superheater,179,2021,2021-06-15,6.3,6.29,3.6,521,154.9,0.47,Safe
UNIT 3A,Platen Superheater,179,2022,2022-06-15,6.3,6.26,3.6,521,154.9,2.31,Safe
UNIT 3A,Platen Superheater,179,2023,2023-06-15,6.3,6.24,3.6,521,154.9,3.76,Safe
UNIT 3A,Platen Superheater,179,2024,2024-06-15,6.3,6.22,3.6,521,154.9,5.33,Safe
UNIT 3A,Platen Superheater,179,2025,2025-06-15,6.3,6.19,3.6,521,154.9,6.9,Safe
UNIT 3A,Platen Superheater,180,2021,2021-06-15,6.3,6.27,3.6,554,151.5,1.6,Safe
UNIT 3A,Platen Superheater,180,2022,2022-06-15,6.3,6.23,3.6,554,151.5,4.1,Safe
UNIT 3A,Platen Superheater,180,2023,2023-06-15,6.3,6.2,3.6,554,151.5,6.32,Safe
UNIT 3A,Platen Superheater,180,2024,2024-06-15,6.3,6.12,3.6,554,151.5,8.86,Safe
UNIT 3A,Platen Superheater,180,2025,2025-06-15,6.3,6.07,3.6,554,151.5,11.29,Safe
UNIT 3A,Platen Superheater,181,2021,2021-06-15,6.3,5.81,3.6,551,142.4,24.19,Safe
UNIT 3A,Platen Superheater,181,2022,2022-06-15,6.3,5.74,3.6,551,142.4,34.26,Safe
UNIT 3A,Platen Superheater,181,2023,2023-06-15,6.3,5.56,3.6,551,142.4,43.32,Watch
UNIT 3A,Platen Superheater,181,2024,2024-06-15,6.3,5.24,3.6,551,142.4,53.44,Watch
UNIT 3A,Platen Superheater,181,2025,2025-06-15,6.3,5.21,3.6,551,142.4,62.36,Watch
UNIT 3A,Platen Superheater,182,2021,2021-06-15,6.3,5.94,3.6,537,142.5,21.27,Safe
UNIT 3A,Platen Superheater,182,2022,2022-06-15,6.3,5.78,3.6,537,142.5,30.85,Safe
UNIT 3A,Platen Superheater,182,2023,2023-06-15,6.3,5.57,3.6,537,142.5,38.72,Safe
UNIT 3A,Platen Superheater,182,2024,2024-06-15,6.3,5.46,3.6,537,142.5,48.39,Watch
UNIT 3A,Platen Superheater,182,2025,2025-06-15,6.3,5.27,3.6,537,142.5,55.65,Watch
UNIT 3A,Platen Superheater,183,2021,2021-06-15,6.3,6.3,3.6,523,150.6,0.02,Safe
UNIT 3A,Platen Superheater,183,2022,2022-06-15,6.3,6.28,3.6,523,150.6,1.31,Safe
UNIT 3A,Platen Superheater,183,2023,2023-06-15,6.3,6.26,3.6,523,150.6,2.83,Safe
UNIT 3A,Platen Superheater,183,2024,2024-06-15,6.3,6.22,3.6,523,150.6,4.32,Safe
UNIT 3A,Platen Superheater,183,2025,2025-06-15,6.3,6.19,3.6,523,150.6,5.68,Safe
UNIT 3A,Platen Superheater,184,2021,2021-06-15,6.3,5.88,3.6,532,143.1,23.7,Safe
UNIT 3A,Platen Superheater,184,2022,2022-06-15,6.3,5.69,3.6,532,143.1,31.16,Safe
UNIT 3A,Platen Superheater,184,2023,2023-06-15,6.3,5.66,3.6,532,143.1,37.39,Safe
UNIT 3A,Platen Superheater,184,2024,2024-06-15,6.3,5.53,3.6,532,143.1,43.1,Watch
UNIT 3A,Platen Superheater,184,2025,2025-06-15,6.3,5.33,3.6,532,143.1,48.85,Watch
UNIT 3A,Platen Superheater,185,2021,2021-06-15,6.3,5.87,3.6,543,147.1,26.82,Safe
UNIT 3A,Platen Superheater,185,2022,2022-06-15,6.3,5.74,3.6,543,147.1,36.5,Safe
UNIT 3A,Platen Superheater,185,2023,2023-06-15,6.3,5.56,3.6,543,147.1,46.04,Watch
UNIT 3A,Platen Superheater,185,2024,2024-06-15,6.3,5.22,3.6,543,147.1,55.85,Watch
UNIT 3A,Platen Superheater,185,2025,2025-06-15,6.3,5.21,3.6,543,147.1,64.06,Watch
UNIT 3A,Platen Superheater,186,2021,2021-06-15,6.3,5.76,3.6,548,145.3,28.06,Safe
UNIT 3A,Platen Superheater,186,2022,2022-06-15,6.3,5.63,3.6,548,145.3,36.86,Safe
UNIT 3A,Platen Superheater,186,2023,2023-06-15,6.3,5.63,3.6,548,145.3,44.68,Watch
UNIT 3A,Platen Superheater,186,2024,2024-06-15,6.3,5.27,3.6,548,145.3,52.26,Watch
UNIT 3A,Platen Superheater,186,2025,2025-06-15,6.3,5.11,3.6,548,145.3,62.03,Watch
UNIT 3A,Platen Superheater,187,2021,2021-06-15,6.3,5.42,3.6,524,141.7,44.74,Watch
UNIT 3A,Platen Superheater,187,2022,2022-06-15,6.3,5.41,3.6,524,141.7,56.13,Watch
UNIT 3A,Platen Superheater,187,2023,2023-06-15,6.3,5.07,3.6,524,141.7,70.33,Watch
UNIT 3A,Platen Superheater,187,2024,2024-06-15,6.3,4.83,3.6,524,141.7,82.52,Critical
UNIT 3A,Platen Superheater,187,2025,2025-06-15,6.3,4.8,3.6,524,141.7,97.03,Critical
UNIT 3A,Platen Superheater,188,2021,2021-06-15,6.3,5.9,3.6,544,148.2,25.06,Safe
UNIT 3A,Platen Superheater,188,2022,2022-06-15,6.3,5.72,3.6,544,148.2,31.83,Safe
UNIT 3A,Platen Superheater,188,2023,2023-06-15,6.3,5.57,3.6,544,148.2,38.96,Safe
UNIT 3A,Platen Superheater,188,2024,2024-06-15,6.3,5.5,3.6,544,148.2,46.63,Watch
UNIT 3A,Platen Superheater,188,2025,2025-06-15,6.3,5.36,3.6,544,148.2,53.44,Watch
UNIT 3A,Platen Superheater,189,2021,2021-06-15,6.3,5.9,3.6,532,154.6,22.06,Safe
UNIT 3A,Platen Superheater,189,2022,2022-06-15,6.3,5.77,3.6,532,154.6,29.65,Safe
UNIT 3A,Platen Superheater,189,2023,2023-06-15,6.3,5.65,3.6,532,154.6,37.79,Safe
UNIT 3A,Platen Superheater,189,2024,2024-06-15,6.3,5.45,3.6,532,154.6,45.42,Watch
UNIT 3A,Platen Superheater,189,2025,2025-06-15,6.3,5.37,3.6,532,154.6,52.15,Watch
UNIT 3A,Platen Superheater,190,2021,2021-06-15,6.3,6.2,3.6,533,147.6,6.37,Safe
UNIT 3A,Platen Superheater,190,2022,2022-06-15,6.3,6.12,3.6,533,147.6,9.41,Safe
UNIT 3A,Platen Superheater,190,2023,2023-06-15,6.3,6.05,3.6,533,147.6,12.75,Safe
UNIT 3A,Platen Superheater,190,2024,2024-06-15,6.3,6.01,3.6,533,147.6,15.44,Safe
UNIT 3A,Platen Superheater,190,2025,2025-06-15,6.3,5.95,3.6,533,147.6,18.74,Safe
UNIT 3A,Platen Superheater,191,2021,2021-06-15,6.3,6.25,3.6,530,152.4,2.36,Safe
UNIT 3A,Platen Superheater,191,2022,2022-06-15,6.3,6.22,3.6,530,152.4,4.79,Safe
UNIT 3A,Platen Superheater,191,2023,2023-06-15,6.3,6.19,3.6,530,152.4,6.72,Safe
UNIT 3A,Platen Superheater,191,2024,2024-06-15,6.3,6.13,3.6,530,152.4,9.15,Safe
UNIT 3A,Platen Superheater,191,2025,2025-06-15,6.3,6.11,3.6,530,152.4,11.66,Safe
UNIT 3A,Platen Superheater,192,2021,2021-06-15,6.3,6.19,3.6,523,148.9,7.71,Safe
UNIT 3A,Platen Superheater,192,2022,2022-06-15,6.3,6.13,3.6,523,148.9,8.84,Safe
UNIT 3A,Platen Superheater,192,2023,2023-06-15,6.3,6.11,3.6,523,148.9,10.21,Safe
UNIT 3A,Platen Superheater,192,2024,2024-06-15,6.3,6.1,3.6,523,148.9,11.64,Safe
UNIT 3A,Platen Superheater,192,2025,2025-06-15,6.3,6.04,3.6,523,148.9,13.07,Safe
UNIT 3A,Platen Superheater,193,2021,2021-06-15,6.3,5.58,3.6,520,146.2,36.92,Safe
UNIT 3A,Platen Superheater,193,2022,2022-06-15,6.3,5.45,3.6,520,146.2,49.22,Watch
